,segmentId,frc,speedLimit,streetName,distance,timeSet,dateRange,probeCount
16798,13600001625143,5,50,Jalan Niaga Hijau Raya,108.12,2,1,1397
16799,13600001115980,3,40,Jalan Condet Raya,63.31,2,1,5145
16800,13600001387572,5,50,Jalan Pusdiklat Depnaker,47.07,2,1,1833
16801,13600001610841,1,50,Jalan Fatmawati,56.24,2,1,15589
16802,13600001365007,5,50,Jalan Niaga Hijau Raya,103.35,2,1,4864
16803,13600001096574,4,50,Jalan Terogong Raya,94.18,2,1,9036
16804,13600002726454,5,50,Jalan Niaga Hijau Raya,42.15,2,1,5111
16805,13600003289690,5,18,Jalan Niaga Hijau Raya,10.29,2,1,105
16806,13600002726456,5,50,Jalan Niaga Hijau Raya,43.29,2,1,1415
16807,13600001493439,2,50,Jalan Masjid Nurul Ihsan,64.21,2,1,10558
16808,13600002623522,2,50,Jalan Masjid Nurul Ihsan,77.69,2,1,10553
16809,13600003880657,5,50,Jalan Niaga Hijau Raya,40.59,2,1,1357
16810,13600001169979,5,50,Jalan BDN 2,166.94,2,1,5868
16811,13600001460995,4,50,Jalan Batu Ampar 3,91.34,2,1,1575
16812,13600001093225,1,50,Jalan Fatmawati,99.04,2,1,15228
16813,13600001147472,4,50,Jalan Terogong Raya,92.23,2,1,8857
16814,13600001050011,4,30,Jalan Taman Pendidikan,57.3,2,1,1702
16815,13600001120501,2,50,Jalan Raya Pasar Minggu,34.64,2,1,32571
16816,13600001095018,4,50,Jalan Terogong Raya,116.71,2,1,6589
16817,13600001030718,4,30,Jalan Taman Pendidikan,39.28,2,1,4363
16818,13600001158917,1,80,Jalan Raya Bogor,163.47,2,1,13183
16819,13600001560637,1,50,Jalan Fatmawati,25.92,2,1,19819
16820,13600001523756,4,30,Jalan Taman Pendidikan,63.86,2,1,5255
16821,13600001352040,4,50,Jalan Terogong Raya,48.06,2,1,6855
16822,13600001453966,5,30,Jalan Niaga Hijau Raya,10.37,2,1,5087
16823,13600001369957,5,50,Jalan Pucung,361.08,2,1,210
16824,13600001320876,1,50,Jalan Raden Ajeng Kartini,215.03,2,1,16364
16825,13600001144333,1,50,Jalan Raden Ajeng Kartini,31.02,2,1,15255
16826,13600002791227,5,50,Jalan Pusdiklat Depnaker,56.22,2,1,1784
16827,13600001985428,4,50,Jalan Sekolah Duta Raya,54.18,2,1,9695
16828,13600001115992,3,40,Jalan Condet Raya,70.96,2,1,4852
16829,13600001352043,4,50,Jalan Terogong Raya,98.98,2,1,6548
16830,13600002676147,4,50,Jalan Taman Pendidikan,55.49,2,1,5545
16831,13600001324940,4,50,Jalan Salihara,151.03,2,1,2714
16832,13600001363778,4,30,Jalan Jati Padang Utara,69.7,2,1,1369
16833,13600001462836,4,50,Jalan Sekolah Kencana 2,9.4,2,1,2829
16834,13600001502517,1,50,Jalan TB Simatupang,78.31,2,1,2279
16835,13600001462835,4,50,Jalan Sekolah Duta Raya,45.64,2,1,12559
16836,13600002025007,4,50,Jalan Sekolah Duta Raya,24.77,2,1,10826
16837,13600001396981,5,50,Jalan Pusdiklat Depnaker,50.19,2,1,1797
16838,13600001261305,5,50,Jalan BDN 2,139.65,2,1,5372
16839,13600001072215,1,50,Jalan Fatmawati,120.83,2,1,19253
16840,13600001528130,1,50,Jalan TB Simatupang,32.01,2,1,20643
16841,13600001144451,2,50,Jalan Rempoa,73.7,2,1,6589
16842,13600002367306,5,50,Jalan Pusdiklat Depnaker,19.64,2,1,1828
16843,13600001369088,4,50,Jalan Batu Ampar 3,149.38,2,1,1419
16844,13600001030767,4,30,Jalan Jati Padang Utara,139.38,2,1,1373
16845,13600001493697,3,50,Jalan Ciputat Raya,36.48,2,1,9756
16846,13600002078437,5,50,Jalan Pusdiklat Depnaker,22.38,2,1,1826
16847,13600001144470,5,50,Jalan BDN 2,131.93,2,1,5301
16848,13600001505205,3,50,Jalan Ciputat Raya,51.24,2,1,10477
16849,13600001528121,1,50,Jalan Raden Ajeng Kartini,93.17,2,1,3666
16850,13600001171968,5,50,Jalan Gedung Hijau 1,136.91,2,1,1334
16851,13600003860793,5,50,Jalan Pusdiklat Depnaker,36.61,2,1,1829
16852,13600002057771,4,30,Jalan Jati Padang Utara,71.58,2,1,1396
16853,13600001020029,2,50,Jalan Jatiwaringin,41.28,2,1,7480
16854,13600001511628,2,50,Jalan Metro Pondok Indah,70.16,2,1,53540
16855,13600001568425,2,50,12,16.11,2,1,11943
16856,13600001155052,5,50,Jalan Pusdiklat Depnaker,22.27,2,1,1829
16857,13600001317389,2,50,12,30.89,2,1,44412
16858,13600001317394,4,50,Jalan Sekolah Duta Raya,10.74,2,1,7476
16859,13600001711507,4,50,Jalan Sekolah Duta Raya,189.2,2,1,4110
16860,13600003963695,4,50,Jalan Sekolah Duta Raya,10.81,2,1,61
16861,13600001511629,2,50,12,25.25,2,1,68417
16862,13600001532013,2,50,Jalan Jatiwaringin,31.46,2,1,7514
16863,13600001568424,2,50,12,18.54,2,1,37000
16864,13600001498737,4,50,Jalan Sekolah Duta Raya,10.2,2,1,6497
16865,13600001840405,4,50,Jalan Batu Ampar 3,92.91,2,1,1475
16866,13600001030674,2,50,Jalan Jatiwaringin,14.44,2,1,7622
16867,13600001115993,3,40,Jalan Condet Raya,177.25,2,1,4737
16868,13600001462408,3,50,Jalan Ciputat Raya,78.94,2,1,13180
16869,13600001121463,4,50,Jalan Batu Ampar 3,99.69,2,1,850
16870,13600001052818,4,50,Jalan Jamblang,55.44,2,1,691
16871,13600003914780,0,100,Jalan Tol Jagorawi,10.58,2,1,149536
16872,13600001586552,0,80,Jalan Tol Jagorawi,10.18,2,1,124347
16873,13600001558005,3,50,Jalan Ampera Raya,50.76,2,1,13341
16874,13600001156482,4,30,Jalan Terogong Raya,234.91,2,1,6644
16875,13600001754609,2,80,Jalan Jenderal Besar DR AH Nasution,24.74,2,1,18189
16876,13600001613785,1,50,Jalan Rumah Sakit Fatmawati,58.47,2,1,20064
16877,13600001352044,4,30,Jalan Terogong Raya,60.27,2,1,6928
16878,13600001351056,3,50,Jalan Pejaten Raya,5.51,2,1,4157
16879,13600001079363,1,80,Jalan Fatmawati,19.94,2,1,32385
16880,13600001351040,3,50,Jalan Pejaten Raya,4.99,2,1,4927
16881,13600001841477,3,50,Jalan Ciputat Raya,61.7,2,1,12846
16882,13600001754607,2,80,Jalan Jenderal Besar DR AH Nasution,40.9,2,1,17902
16883,13600001351059,3,30,Jalan Pejaten Raya,48.61,2,1,3416
16884,13600001088563,2,80,Jalan Jenderal Besar DR AH Nasution,44.28,2,1,22105
16885,13600001351054,3,30,Jalan Pejaten Raya,15.29,2,1,10681
16886,13600001093264,3,50,Jalan Pejaten Raya,108.33,2,1,3065
16887,13600001254718,4,50,Jalan Jamblang,67.9,2,1,691
16888,13600001908732,5,50,Jalan Pusdiklat Depnaker,125.59,2,1,1772
16889,13600001054792,5,50,Jalan Gaharu 1,114.79,2,1,3716
16890,13600001456864,5,50,Jalan BDN 2,93.91,2,1,4450
16891,13600001238657,5,50,Jalan Gaharu 1,209.62,2,1,3524
16892,13600001609911,4,50,Jalan Batu Ampar 3,90.83,2,1,840
16893,13600002991950,5,50,Jalan BDN,73.61,2,1,2637
16894,13600003083849,5,50,Jalan Gaharu 1,6.39,2,1,5287
16895,13600001624891,4,30,Jalan Sawo Manila,119.79,2,1,2668
16896,13600001266250,3,50,Jalan Pejaten Raya,72.14,2,1,2632
16897,13600001351052,3,50,Jalan Pejaten Raya,19.48,2,1,4787
16898,13600002149654,2,80,Jalan Jenderal Besar DR AH Nasution,44.42,2,1,19037
16899,13600001115611,3,50,Jalan Pejaten Raya,96.16,2,1,4723
16900,13600002841954,2,80,Jalan Jenderal Besar DR AH Nasution,4.67,2,1,19966
16901,13600003018690,2,80,Jalan Jenderal Besar DR AH Nasution,6.17,2,1,19910
16902,13600001089901,2,50,Jalan Jatiwaringin,116.9,2,1,7465
16903,13600001054856,5,50,Jalan Gedung Hijau 1,175.11,2,1,1320
16904,13600002756242,2,80,Jalan Jenderal Besar DR AH Nasution,5.6,2,1,29056
16905,13600001030699,3,50,Jalan Pejaten Raya,66.45,2,1,5088
16906,13600001795108,3,50,Jalan Ciputat Raya,73.64,2,1,12577
16907,13600002768451,4,50,Jalan Benda,22.85,2,1,5590
16908,13600001154227,4,50,Jalan Batu Ampar 3,52.04,2,1,851
16909,13600001531571,2,50,Jalan Rempoa,61.72,2,1,6969
16910,13600001764750,3,50,Jalan Pejaten Barat Raya,42.56,2,1,9350
16911,13600001104325,3,50,Jalan Pejaten Raya,62.19,2,1,4993
16912,13600001351051,3,50,Jalan Pejaten Raya,17.5,2,1,1237
16913,13600002768452,4,50,Jalan Benda,135.04,2,1,4436
16914,13600001351039,3,50,Jalan Pejaten Raya,4.86,2,1,1233
16915,13600001706807,5,50,Jalan Munggang,71.64,2,1,255
16916,13600001351049,3,50,Jalan Pejaten Raya,12.1,2,1,1222
16917,13600004140722,4,50,Jalan Benda Raya,11.14,2,1,4785
16918,13600001456245,5,50,Jalan Gedung Hijau 1,61.04,2,1,1397
16919,13600001104323,3,50,Jalan Pejaten Raya,51.61,2,1,4700
16920,13600004140724,4,50,Jalan Benda Raya,18.54,2,1,4760
16921,13600001351042,3,50,Jalan Pejaten Raya,33.14,2,1,1196
16922,13600002352771,4,50,Jalan Puri Mutiara,31.08,2,1,4733
16923,13600001351048,3,50,Jalan Pejaten Raya,85.84,2,1,4702
16924,13600001092780,3,50,Jalan Pejaten Raya,25.78,2,1,1194
16925,13600003661681,5,50,Jalan Pusdiklat Depnaker,137.83,2,1,1765
16926,13600002529001,4,50,Jalan Puri Mutiara,67.39,2,1,4662
16927,13600002071736,1,80,Jalan Raya Bogor,58.66,2,1,16835
16928,13600003678676,5,50,Jalan Munggang,20.45,2,1,265
16929,13600001092779,3,50,Jalan Pejaten Raya,50.06,2,1,1184
16930,13600001115978,3,40,Jalan Condet Raya,194.37,2,1,4810
16931,13600002103966,3,50,Jalan Ciputat Raya,67.49,2,1,12668
16932,13600001115983,3,40,Jalan Condet Raya,12.62,2,1,5141
16933,13600002038141,5,50,Jalan Gedung Hijau 1,43.1,2,1,1561
16934,13600001262540,4,50,Jalan Puri Mutiara,60.85,2,1,4430
16935,13600001488986,0,80,Jalan Tol Lingkar Luar Jakarta,10.68,2,1,87801
16936,13600001364590,4,45,Jalan Cipete Raya,128.9,2,1,11697
16937,13600003842320,4,45,Jalan Cipete Raya,6.58,2,1,12084
16938,13600001488975,0,80,Jalan Tol Lingkar Luar Jakarta,11.87,2,1,80833
16939,13600001306155,4,50,Jalan Batu Ampar 3,103.98,2,1,827
16940,13600001552431,4,45,Jalan Cipete Raya,150.66,2,1,11240
16941,13600001116002,3,40,Jalan Condet Raya,37.27,2,1,5188
16942,13600001024401,1,80,Jalan Raya Bogor,74.61,2,1,16619
16943,13600001030740,3,40,Jalan Condet Raya,18.33,2,1,5193
16944,13600002741809,4,50,Jalan Kerja Bakti,9.87,2,1,1614
16945,13600001233024,5,50,Jalan Cipete 8,83.53,2,1,5364
16946,13600002186612,5,50,Jalan Pusdiklat Depnaker,103.73,2,1,1802
16947,13600002002989,4,50,Jalan Cipete Raya,43.97,2,1,8150
16948,13600001399770,4,50,Jalan Cipete Raya,33.64,2,1,7995
16949,13600001030815,4,50,Jalan Cipete Raya,72.24,2,1,7446
16950,13600001473114,3,50,Jalan Ciputat Raya,71.4,2,1,12541
16951,13600001351045,3,50,Jalan Pejaten Raya,246.17,2,1,1124
16952,13600001262576,3,50,Jalan Gedung Hijau Raya,238.92,2,1,7426
16953,13600001099569,4,50,Jalan Cipete Raya,33.64,2,1,8624
16954,13600001115985,3,40,Jalan Condet Raya,18.56,2,1,5225
16955,13600001120482,2,50,Jalan Raya Pasar Minggu,131.31,2,1,25596
16956,13600001222411,4,50,Jalan Benda,24.12,2,1,4625
16957,13600001322972,5,50,Jalan Gedung Hijau 1,91.84,2,1,1670
16958,13600001351053,3,50,Jalan Pejaten Raya,34.42,2,1,4840
16959,13600001097548,3,50,Jalan Ampera Raya,125.71,2,1,13536
16960,13600004266413,3,50,Jalan Ciputat Raya,6.82,2,1,23
16961,13600001095033,3,50,Jalan Gedung Hijau Raya,117.89,2,1,7216
16962,13600001351047,3,50,Jalan Pejaten Raya,78.49,2,1,1208
16963,13600002103952,3,50,Jalan Ciputat Raya,19.47,2,1,12339
16964,13600002020015,1,80,Jalan Rumah Sakit Fatmawati,20.13,2,1,30942
16965,13600003708337,5,50,Jalan Pusdiklat Depnaker,9.83,2,1,1858
16966,13600002078366,5,50,Jalan Pusdiklat Depnaker,19.21,2,1,1861
16967,13600001030796,3,50,Jalan Pejaten Raya,42.1,2,1,2559
16968,13600001353360,5,50,Jalan Gedung Hijau 1,82.58,2,1,1638
16969,13600002352360,4,50,Jalan Kerja Bakti,36.16,2,1,1745
16970,13600001031584,5,50,Jalan Munggang,224.03,2,1,226
16971,13600002352359,4,50,Jalan Kerja Bakti,18.52,2,1,1753
16972,13600001586554,0,80,Jalan Tol Jagorawi,198.23,2,1,123462
16973,13600001004611,4,30,Jalan Gamprit,177.71,2,1,1243
16974,13600002002216,5,50,Jalan Gedung Hijau 1,48.55,2,1,2605
16975,13600002720741,5,50,Jalan Gedung Hijau 1,23.18,2,1,2969
16976,13600001281792,4,50,Jalan Kerja Bakti,45.58,2,1,1709
16977,13600002186599,1,80,Jalan Rumah Sakit Fatmawati,49.34,2,1,29503
16978,13600002078688,2,50,Jalan Jatiwaringin,19.21,2,1,8405
16979,13600001495200,4,25,Jalan Cempaka Raya,23.86,2,1,3632
16980,13600003443161,1,80,Kodiklat Pusdikkes,8.62,2,1,75
16981,13600001129487,3,50,Jalan Pejaten,81.3,2,1,2765
16982,13600001232590,3,50,Jalan Ampera Raya,103.16,2,1,13524
16983,13600001800234,4,50,Jalan Batu Ampar 3,44.24,2,1,1902
16984,13600001732107,2,80,Jalan Jenderal Besar DR AH Nasution,12.92,2,1,1788
16985,13600001281814,2,80,Jalan Jenderal Besar DR AH Nasution,38.6,2,1,23029
16986,13600002150098,4,50,Jalan Kartika Utama,50.82,2,1,15366
16987,13600001097756,3,50,Jalan Pejaten Raya,172.74,2,1,2592
16988,13600001048434,3,40,Jalan Condet Raya,163.85,2,1,5074
16989,13600001862370,4,50,Jalan Benda,138.79,2,1,4471
16990,13600001611086,5,50,Jalan Munggang,212.6,2,1,241
16991,13600001120524,2,50,Jalan Raya Pasar Minggu,155.86,2,1,25327
16992,13600003061191,4,50,Jalan Siaga 2,6.36,2,1,346
16993,13600003061190,4,50,Jalan Siaga 2,5.72,2,1,339
16994,13600001115968,3,40,Jalan Condet Raya,16.42,2,1,5325
16995,13600002105159,4,50,Jalan Kerja Bakti,11.7,2,1,1706
16996,13600001440307,4,50,Jalan Kerja Bakti,16.57,2,1,1700
16997,13600002578248,1,80,Jalan Raya Bogor,65.64,2,1,15243
16998,13600001390468,4,25,Jalan Cempaka Raya,75.05,2,1,3565
16999,13600001331173,3,50,Jalan Ampera Raya,6.44,2,1,27284
17000,13600001401290,3,50,Jalan Gedung Hijau Raya,65.22,2,1,13311
17001,13600001401292,3,50,Jalan Gedung Hijau Raya,67.64,2,1,15566
17002,13600001109199,4,50,Jalan Kerja Bakti,10.88,2,1,1730
17003,13600001079378,1,80,Jalan Rumah Sakit Fatmawati,84.46,2,1,29965
17004,13600001205786,5,50,Jalan Munggang,113.5,2,1,262
17005,13600001861155,3,50,Jalan Siaga 2,80.73,2,1,5627
17006,13600001847388,4,50,Jalan Kartika Utama,83.84,2,1,8950
17007,13600001109197,4,50,Jalan Kerja Bakti,35.21,2,1,3162
17008,13600001331469,4,25,Jalan Cempaka Raya,53.4,2,1,3653
17009,13600001115976,3,40,Jalan Condet Raya,83.95,2,1,5233
17010,13600002369127,4,50,Jalan Kerja Bakti,20.6,2,1,3189
17011,13600001120517,2,50,Jalan Raya Pasar Minggu,96.93,2,1,25497
17012,13600001069652,2,50,Jalan RC Veteran,150.84,2,1,11334
17013,13600001586577,0,80,Jalan Tol Jagorawi,182.85,2,1,124001
17014,13600002067024,2,50,Jalan Jatiwaringin,26.96,2,1,8688
17015,13600002578266,1,80,Jalan Raya Bogor,110.61,2,1,14829
17016,13600001880622,4,50,Jalan Siaga 2,88.46,2,1,486
17017,13600002103959,3,50,Jalan Ciputat Raya,102.78,2,1,11842
17018,13600001120519,2,50,Jalan Raya Pasar Minggu,38.31,2,1,25758
17019,13600001844106,4,50,Jalan Kerja Bakti,53.05,2,1,3169
17020,13600003443349,4,50,Jalan Kerja Bakti,8.71,2,1,3262
17021,13600001315507,1,50,Jalan Rumah Sakit Fatmawati,89.27,2,1,18723
17022,13600001031244,3,50,Jalan Gedung Hijau Raya,151.33,2,1,14695
17023,13600003607531,4,50,Jalan Kerja Bakti,23.81,2,1,3257
17024,13600001031246,3,50,Jalan Gedung Hijau Raya,151.86,2,1,14944
17025,13600001928536,2,50,Jalan Metro Pondok Indah,108.84,2,1,37043
17026,13600001123286,4,50,Jalan Kartika Utama,143.14,2,1,9124
17027,13600002092270,3,50,Jalan Siaga Raya,51.33,2,1,5313
17028,13600001116003,3,40,Jalan Condet Raya,128.72,2,1,5266
17029,13600001588726,4,30,Jalan Cempaka Raya,131.69,2,1,3555
17030,13600002067394,4,50,Jalan Kemang Timur Raya,3.87,2,1,9947
17031,13600001511783,3,50,Jalan Gedung Hijau Raya,81.51,2,1,14566
17032,13600001512646,3,50,Jalan Kemang Selatan,25.3,2,1,11902
17033,13600003557523,3,50,Jalan Gedung Hijau Raya,12.0,2,1,117
17034,13600001078752,3,50,Jalan Gedung Hijau Raya,85.79,2,1,15470
17035,13600002142565,1,80,Jalan Raya Bogor,112.27,2,1,14757
17036,13600002081571,3,50,Jalan Gedung Hijau Raya,16.22,2,1,15659
17037,13600001153599,2,50,Jalan Jatiwaringin,138.27,2,1,8601
17038,13600002081567,3,50,Jalan Gedung Hijau Raya,31.32,2,1,15616
17039,13600001115961,3,40,Jalan Condet Raya,47.74,2,1,5292
17040,13600001060846,5,50,Jalan Munggang,265.63,2,1,319
17041,13600002011213,4,50,Jalan Amil,70.24,2,1,1655
17042,13600001512647,3,50,Jalan Kemang Selatan,9.09,2,1,12230
17043,13600001500364,3,50,Jalan Gedung Hijau Raya,60.93,2,1,14086
17044,13600001120490,2,50,Jalan Raya Pasar Minggu,134.49,2,1,25198
17045,13600001107274,3,50,Jalan Ciputat Raya,112.2,2,1,11245
17046,13600001107138,3,50,Jalan Gedung Hijau Raya,6.92,2,1,10073
17047,13600001735318,3,50,Jalan Gedung Hijau Raya,61.68,2,1,15404
17048,13600001130430,3,50,Jalan Kemang Selatan,51.41,2,1,11858
17049,13600001052501,2,50,Jalan RC Veteran,102.94,2,1,11406
17050,13600001107136,3,50,Jalan Ciputat Raya,13.41,2,1,10181
17051,13600001107135,4,50,Jalan Gedung Hijau Raya,7.45,2,1,19614
17052,13600001512645,3,50,Jalan Kemang Selatan,21.71,2,1,12218
17053,13600003775842,4,50,Jalan Amil,29.51,2,1,1691
17054,13600001004938,2,50,Jalan Jatiwaringin,27.75,2,1,9038
17055,13600002792485,4,50,Jalan Kerja Bakti,42.29,2,1,3218
17056,13600003132386,4,50,Jalan Amil,4.0,2,1,1712
17057,13600001109632,4,50,Jalan Kemang Timur Raya,78.55,2,1,9716
17058,13600003390800,4,30,Jalan Cempaka Raya,89.09,2,1,3568
17059,13600001344888,2,80,Jalan Jenderal Besar DR AH Nasution,45.15,2,1,31528
17060,13600001120533,2,50,Jalan Raya Pasar Minggu,39.62,2,1,25790
17061,13600001143147,2,80,Jalan Jenderal Besar DR AH Nasution,48.28,2,1,24508
17062,13600001320509,4,50,Jalan Haji Banan,81.74,2,1,11640
17063,13600001244899,4,50,Jalan Amil,169.92,2,1,1546
17064,13600001328728,4,50,Jalan Haji Banan,8.35,2,1,48
17065,13600002082095,4,50,Jalan Haji Banan,77.98,2,1,18486
17066,13600001055576,4,50,Jalan Benda Raya,136.28,2,1,4639
17067,13600002225571,1,80,Jalan Rumah Sakit Fatmawati,139.38,2,1,22178
17068,13600002050756,2,50,Jalan Metro Pondok Indah,8.35,2,1,62683
17069,13600001803482,4,50,Jalan Cempaka 5,136.72,2,1,3711
17070,13600002081422,4,50,Jalan Haji Banan,6.93,2,1,25
17071,13600001096586,4,50,Jalan Deplu Raya,53.94,2,1,19622
17072,13600001625759,4,50,Jalan Amil,17.42,2,1,1521
17073,13600001380908,5,50,Jalan Metro Alam 3,173.13,2,1,677
17074,13600001372555,5,50,Jalan Metro Alam 3,29.36,2,1,1070
17075,13600001097607,3,40,Jalan Condet Raya,126.13,2,1,5358
17076,13600001242952,3,50,Jalan Ciputat Raya,95.35,2,1,9654
17077,13600001564682,5,50,Jalan Metro Alam 3,32.16,2,1,1087
17078,13600001611924,5,50,Jalan Metro Alam 3,62.53,2,1,727
17079,13600001711123,5,50,Jalan Metro Alam 3,126.47,2,1,7829
17080,13600002038668,5,50,Jalan Metro Alam 3,9.6,2,1,764
17081,13600001441392,5,50,Jalan Metro Alam 3,49.7,2,1,754
17082,13600001564684,5,50,Jalan Metro Alam 4,11.15,2,1,427
17083,13600001564683,5,50,Jalan Metro Alam 3,30.98,2,1,7912
17084,13600001320894,4,50,Jalan Kartika Utama,178.53,2,1,8686
17085,13600001503329,1,80,Jalan Rumah Sakit Fatmawati,52.12,2,1,22760
17086,13600001611923,5,50,Jalan Metro Alam 3,63.39,2,1,7524
17087,13600001540823,5,50,Jalan Batu Ampar 1,43.76,2,1,916
17088,13600002038669,5,50,Jalan Metro Alam 3,58.48,2,1,7453
17089,13600001389997,5,50,Jalan Batu Ampar 1,19.23,2,1,928
17090,13600001096585,4,50,Jalan Deplu Raya,136.78,2,1,19372
17091,13600001496619,4,50,Jalan Deplu Raya,62.51,2,1,18850
17092,13600001120492,2,50,Jalan Raya Pasar Minggu,77.16,2,1,25344
17093,13600001316617,3,50,Jalan Siaga Raya,28.88,2,1,5112
17094,13600001046107,4,50,Jalan Batu Ampar 1,138.55,2,1,1568
17095,13600001609972,4,50,Jalan Batu Ampar 1,67.19,2,1,1609
17096,13600002136651,4,50,Jalan Batu Ampar 1,34.79,2,1,1625
17097,13600001145263,4,50,Jalan Batu Ampar 1,10.33,2,1,1616
17098,13600001496618,4,50,Jalan Deplu Raya,83.72,2,1,18538
17099,13600001316620,3,50,Jalan Siaga Raya,125.3,2,1,4550
17100,13600001463036,4,50,Jalan Batu Ampar 1,143.82,2,1,1619
17101,13600002105957,4,50,Jalan Batu Ampar 1,7.45,2,1,1708
17102,13600002592474,4,50,Jalan Batu Ampar 1,4.1,2,1,1660
17103,13600003782795,4,50,Jalan Batu Ampar 1,4.96,2,1,1665
17104,13600001441232,4,50,Jalan Batu Ampar 1,191.0,2,1,1545
17105,13600001132365,5,30,Jalan Asem Dua,77.07,2,1,1860
17106,13600001132363,5,30,Jalan Asem Dua,74.04,2,1,1840
17107,13600001214148,1,50,Jalan Rumah Sakit Fatmawati,118.9,2,1,19247
17108,13600001120503,2,50,Jalan Raya Pasar Minggu,72.77,2,1,25313
17109,13600001702836,5,30,Jalan Bunga Flamboyan,79.19,2,1,653
17110,13600001347862,3,50,Jalan Siaga Raya,6.14,2,1,4799
17111,13600001093675,3,40,Jalan Condet Raya,174.64,2,1,4938
17112,13600001116004,3,40,Jalan Condet Raya,7.78,2,1,5201
17113,13600001855670,4,50,Jalan Kemang Timur Raya,126.16,2,1,8744
17114,13600001727765,2,50,Jalan RC Veteran,119.46,2,1,10981
17115,13600001115233,3,50,Jalan Kemang Raya,195.56,2,1,11840
17116,13600001559220,3,50,Jalan Siaga Raya,60.11,2,1,4713
17117,13600001120485,2,50,Jalan Raya Pasar Minggu,61.2,2,1,25288
17118,13600001145303,2,50,Jalan Raya Pasar Minggu,70.01,2,1,21539
17119,13600001347441,4,50,Jalan Kesehatan Raya,23.46,2,1,14690
17120,13600003728869,1,80,Jalan Raya Bogor,17.49,2,1,10995
17121,13600001164701,4,50,Jalan Kartika Utama,200.84,2,1,8583
17122,13600001115977,3,40,Jalan Condet Raya,57.45,2,1,5142
17123,13600002226647,4,50,Jalan Rawajati Timur,103.4,2,1,7152
17124,13600001207921,4,50,Jalan Kesehatan Raya,28.91,2,1,14653
17125,13600001723023,2,50,Jalan Jatiwaringin,80.72,2,1,9077
17126,13600002774933,4,50,Jalan Kerja Bakti,60.74,2,1,3459
17127,13600001060575,4,50,Jalan Kesehatan Raya,51.05,2,1,14546
17128,13600001065024,4,30,Jalan Kesehatan Raya,92.26,2,1,13747
17129,13600001735339,4,50,Jalan Kemang Timur Raya,107.03,2,1,8835
17130,13600001332030,4,30,Jalan Kesehatan Raya,145.05,2,1,13292
17131,13600001374055,4,30,Jalan Kesehatan Raya,54.64,2,1,13887
17132,13600001837060,2,50,Jalan Raya Pasar Minggu,47.67,2,1,18529
17133,13600001277238,5,30,Jalan Bunga Flamboyan,109.11,2,1,648
17134,13600001351561,4,50,Jalan Kesehatan Raya,63.77,2,1,14345
17135,13600001120487,2,50,Jalan Raya Pasar Minggu,50.28,2,1,22625
17136,13600001351565,4,50,Jalan Kesehatan Raya,36.05,2,1,14371
17137,13600001273492,4,50,Jalan Kesehatan Raya,19.34,2,1,14417
17138,13600004768585,4,50,Jalan Kerja Bakti,38.94,2,1,3472
17139,13600001351564,4,50,Jalan Kesehatan Raya,41.23,2,1,14199
17140,13600001844102,4,50,Jalan Kerja Bakti,14.84,2,1,3497
17141,13600001348031,5,30,Jalan Bunga Flamboyan,37.8,2,1,692
17142,13600001169834,5,30,Jalan Bunga Mawar,172.56,2,1,587
17143,13600001238885,5,30,Jalan Bunga Mawar,63.08,2,1,679
17144,13600001233335,5,30,Jalan Bunga Mawar,116.99,2,1,681
17145,13600001815835,4,50,Jalan Kerja Bakti,23.84,2,1,3476
17146,13600002574399,1,80,Jalan Rumah Sakit Fatmawati,38.4,2,1,23695
17147,13600001843179,4,50,Jalan Squadron,46.81,2,1,4180
17148,13600003443175,4,50,Jalan Squadron,5.56,2,1,4397
17149,13600001228517,4,50,Jalan Kartika Utama,144.61,2,1,8510
17150,13600001305276,3,50,Jalan Ciputat Raya,56.42,2,1,3843
17151,13600001099944,3,50,Jalan Kemang Raya,44.99,2,1,12702
17152,13600003061294,4,50,Jalan Squadron,24.23,2,1,4380
17153,13600004698937,2,50,Jalan Raya Pasar Minggu,6.93,2,1,473
17154,13600001219217,5,50,Jalan Setia 1,90.28,2,1,572
17155,13600001281675,5,50,Jalan Setia 1,66.01,2,1,598
17156,13600002675945,5,50,Jalan Setia 1,49.41,2,1,622
17157,13600001022514,5,50,Jalan Setia 1,24.01,2,1,1173
17158,13600002792610,5,50,Jalan Setia 1,48.8,2,1,1137
17159,13600001270504,5,30,Jalan Setia 1,93.66,2,1,1158
17160,13600001296689,5,50,Jalan Setia 1,123.0,2,1,418
17161,13600001043229,2,50,Jalan Metro Pondok Indah,223.69,2,1,68757
17162,13600077750754,1,50,Jalan Rumah Sakit Fatmawati,34.25,2,1,19544
17163,13600002447434,4,50,Jalan Squadron,59.78,2,1,4341
17164,13600002044526,4,50,Jalan Squadron,8.57,2,1,4484
17165,13600001270884,2,50,Jalan Raya Pasar Minggu,94.03,2,1,18452
17166,13600001173944,3,50,Jalan Siaga Raya,170.24,2,1,3549
17167,13600001501439,3,50,Jalan Ciputat Raya,52.15,2,1,9986
17168,13600001947298,1,80,Jalan Raya Bogor,8.67,2,1,160
17169,13600001204863,1,80,Jalan Raya Bogor,103.47,2,1,10880
17170,13600002348938,2,50,Jalan Jatiwaringin,111.55,2,1,9762
17171,13600002944936,4,50,Jalan Kemang Timur Raya,60.13,2,1,9364
17172,13600002371423,2,50,Jalan Jatiwaringin,40.25,2,1,10239
